topic,paper_ID,text,main_heading,sub_heading,label,pos1,pos2,pos3,citation,head,ofs1,ofs2,ofs3
relation-classification,8,2 % gap is observed as expected .,method,Performance Gap between MRE in One-Pass and Multi-Pass,0,100,26,5,0,method : Performance Gap between MRE in One-Pass and Multi-Pass,0.7299270072992701,0.896551724137931,0.625
relation-classification,8,"By comparison , our full model has a much smaller performance gap between two different settings ( and no consistent performance drop over different domains ) .",method,Performance Gap between MRE in One-Pass and Multi-Pass,0,101,27,6,0,method : Performance Gap between MRE in One-Pass and Multi-Pass,0.7372262773722628,0.9310344827586207,0.75
relation-classification,8,The BERT SP is not expected to have a gap as shown in the table .,method,Performance Gap between MRE in One-Pass and Multi-Pass,0,102,28,7,0,method : Performance Gap between MRE in One-Pass and Multi-Pass,0.7445255474452555,0.9655172413793104,0.875
relation-classification,8,"For BERT SP with position embeddings on the final attention layer , we train the model in the single - relation setting and test with two different settings , so the results are the same .",method,Performance Gap between MRE in One-Pass and Multi-Pass,0,103,29,8,0,method : Performance Gap between MRE in One-Pass and Multi-Pass,0.7518248175182481,1.0,1.0
relation-classification,8,Training and Inference Time,training,training,0,104,1,1,0,training : training,0.7591240875912408,0.05555555555555555,0.16666666666666666
relation-classification,8,"Through our experiment , 4 we verify that the full model with MRE is significantly faster compared to all other methods for both training and inference .",training,training,0,105,2,2,0,training : training,0.7664233576642335,0.1111111111111111,0.3333333333333333
relation-classification,8,The training time for full model with MRE is 3.5 x faster than it with SRE .,training,training,0,106,3,3,0,training : training,0.7737226277372263,0.16666666666666666,0.5
relation-classification,8,"As for inference speed , the former could reach 126 relation per second compared the later at 23 relation per second .",training,training,0,107,4,4,0,training : training,0.781021897810219,0.2222222222222222,0.6666666666666666
relation-classification,8,"It is also much faster when compared to the second best performing approach , BERT SP w / pos-emb on final attlayer , which is at 76 relation per second , as it runs the last layer for every entity pair .",training,training,0,108,5,5,0,training : training,0.7883211678832117,0.2777777777777778,0.8333333333333334
relation-classification,8,"evaluates the usage of different prediction layers , including replacing our linear layer in Eq .",training,training,0,109,6,6,0,training : training,0.7956204379562044,0.3333333333333333,1.0
relation-classification,8,Prediction Module Selection,training,Prediction Module Selection,0,110,7,1,0,training : Prediction Module Selection,0.8029197080291971,0.3888888888888889,0.25
relation-classification,8,1 ) with MLP or Biaff .,training,Prediction Module Selection,0,111,8,2,0,training : Prediction Module Selection,0.8102189781021898,0.4444444444444444,0.5
relation-classification,8,Results show that the usage of the linear predictor gives better results .,training,Prediction Module Selection,0,112,9,3,0,training : Prediction Module Selection,0.8175182481751825,0.5,0.75
relation-classification,8,This is consistent with the motivation of the pre-trained encoders : by unsupervised pre-training the encoders are expected to be sufficiently powerful thus adding more complex layers on top does not improve the capacity but leads to more free parameters and higher risk of over-fitting .,training,Prediction Module Selection,0,113,10,4,0,training : Prediction Module Selection,0.8248175182481752,0.5555555555555556,1.0
relation-classification,8,Results on SemEval 2018,training,Results on SemEval 2018 Task 7,0,114,11,1,0,training : Results on SemEval 2018 Task 7,0.8321167883211679,0.6111111111111112,0.14285714285714285
relation-classification,8,Task 7,training,Results on SemEval 2018 Task 7,0,115,12,2,0,training : Results on SemEval 2018 Task 7,0.8394160583941606,0.6666666666666666,0.2857142857142857
relation-classification,8,The results on SemEval 2018 Task 7 are shown in .,training,Results on SemEval 2018 Task 7,1,116,13,3,0,training : Results on SemEval 2018 Task 7,0.8467153284671532,0.7222222222222222,0.42857142857142855
relation-classification,8,"Our Entity - Aware BERT SP gives comparable results to the top - ranked system in the shared task , with slightly lower Macro - F1 , which is the official metric of the task , and slightly higher Micro - F1 .",training,Results on SemEval 2018 Task 7,1,117,14,4,0,training : Results on SemEval 2018 Task 7,0.8540145985401459,0.7777777777777778,0.5714285714285714
relation-classification,8,"When predicting multiple relations in one - pass , we have 0.9 % drop on Macro - F1 , but a further 0.8 % improvement on Micro - F1 .",training,Results on SemEval 2018 Task 7,1,118,15,5,0,training : Results on SemEval 2018 Task 7,0.8613138686131386,0.8333333333333334,0.7142857142857143
relation-classification,8,"Note that the system ( Rotsztejn et al. , 2018 ) integrates many techniques like feature - engineering , model combination , pretraining embeddings on in - domain data , and artificial data generation , while our model is almost a direct adaption from the ACE architecture .",training,Results on SemEval 2018 Task 7,0,119,16,6,0,training : Results on SemEval 2018 Task 7,0.8686131386861314,0.8888888888888888,0.8571428571428571
relation-classification,8,"On the other hand , compared to the top singlemodel result , which makes use of additional word and entity embeddings pretrained on in - domain data , our methods demonstrate clear advantage as a single model .",training,Results on SemEval 2018 Task 7,1,120,17,7,0,training : Results on SemEval 2018 Task 7,0.8759124087591241,0.9444444444444444,1.0
relation-classification,8,Additional SRE,training,Additional SRE Results,0,121,18,1,0,training : Additional SRE Results,0.8832116788321168,1.0,1.0
relation-classification,8,Results,result,result,0,122,1,1,0,result : result,0.8905109489051095,0.5,0.5
relation-classification,8,"We conduct additional experiments on the relation classification task , SemEval 2010 Task 8 , to com -",result,result,0,123,2,2,0,result : result,0.8978102189781022,1.0,1.0
relation-classification,8,Method,method,Method,0,124,1,1,0,method : Method,0.9051094890510949,0.1111111111111111,0.1111111111111111
relation-classification,8,Averaged F1 Macro Micro,method,Method,0,125,2,2,0,method : Method,0.9124087591240876,0.2222222222222222,0.2222222222222222
relation-classification,8,Top 3 in the Shared Task 81.7 82.8 78.9 - 76 . pare with models developed on this benchmark .,method,Method,0,126,3,3,0,method : Method,0.9197080291970803,0.3333333333333333,0.3333333333333333
relation-classification,8,"From the results in , our proposed techniques also outperforms the state - of - the - art on this single - relation benchmark .",method,Method,0,127,4,4,0,method : Method,0.927007299270073,0.4444444444444444,0.4444444444444444
relation-classification,8,"On this single relation task , the out - of - box BERT achieves a reasonable result after finetuning .",method,Method,0,128,5,5,0,method : Method,0.9343065693430657,0.5555555555555556,0.5555555555555556
relation-classification,8,"Adding the entity - aware attention gives about 8 % improvement , due to the availability of the entity information during encoding .",method,Method,0,129,6,6,0,method : Method,0.9416058394160584,0.6666666666666666,0.6666666666666666
relation-classification,8,"Adding structured prediction layer to BERT ( i.e. , BERT SP ) also leads to a similar amount of improvement .",method,Method,0,130,7,7,0,method : Method,0.948905109489051,0.7777777777777778,0.7777777777777778
relation-classification,8,"However , the gap between BERT SP method with and without entity - aware attention is small .",method,Method,0,131,8,8,0,method : Method,0.9562043795620438,0.8888888888888888,0.8888888888888888
relation-classification,8,"This is likely because of the bias of data distribution : the assumption that only two target entities exist , makes the two techniques have similar effects .",method,Method,0,132,9,9,0,method : Method,0.9635036496350365,1.0,1.0
relation-classification,8,Conclusion,conclusion,Conclusion,0,133,1,1,0,conclusion : Conclusion,0.9708029197080292,0.2,0.2
relation-classification,8,"In summary , we propose a first - of - its - kind solution that can simultaneously extract multiple relations with one - pass encoding of an input paragraph for MRE tasks .",conclusion,Conclusion,0,134,2,2,0,conclusion : Conclusion,0.9781021897810219,0.4,0.4
relation-classification,8,"With the proposed structured prediction and entity - aware self - attention layers on top of BERT , we achieve a new state - of - the - art results with high efficiency on the ACE 2005 benchmark .",conclusion,Conclusion,0,135,3,3,0,conclusion : Conclusion,0.9854014598540146,0.6,0.6
relation-classification,8,"Our idea of encoding a passage regarding multiple entities has potentially broader applications beyond relation extraction , e.g. , entity - centric passage encoding in question answering .",conclusion,Conclusion,0,136,4,4,0,conclusion : Conclusion,0.9927007299270073,0.8,0.8
relation-classification,8,"In the future work , we will explore the usage of this method with other applications .",conclusion,Conclusion,0,137,5,5,0,conclusion : Conclusion,1.0,1.0,1.0
relation-classification,9,SCIBERT : A Pretrained Language Model for Scientific Text,title,title,1,2,1,1,0,title : title,0.013605442176870748,1.0,1.0
relation-classification,9,abstract,abstract,abstract,0,3,1,1,0,abstract : abstract,0.02040816326530612,0.14285714285714285,0.14285714285714285
relation-classification,9,Obtaining large - scale annotated data for NLP tasks in the scientific domain is challenging and expensive .,abstract,abstract,1,4,2,2,0,abstract : abstract,0.027210884353741496,0.2857142857142857,0.2857142857142857
relation-classification,9,"We release SCIBERT , a pretrained language model based on BERT ( Devlin et al. , 2019 ) to address the lack of high - quality , large - scale labeled scientific data .",abstract,abstract,1,5,3,3,0,abstract : abstract,0.034013605442176874,0.42857142857142855,0.42857142857142855
relation-classification,9,SCIBERT leverages unsupervised pretraining on a large multi-domain corpus of scientific publications to improve performance on downstream scientific NLP tasks .,abstract,abstract,0,6,4,4,0,abstract : abstract,0.04081632653061224,0.5714285714285714,0.5714285714285714
relation-classification,9,"We evaluate on a suite of tasks including sequence tagging , sentence classification and dependency parsing , with datasets from a variety of scientific domains .",abstract,abstract,0,7,5,5,0,abstract : abstract,0.047619047619047616,0.7142857142857143,0.7142857142857143
relation-classification,9,We demonstrate statistically significant improvements over BERT and achieve new state - of - theart results on several of these tasks .,abstract,abstract,0,8,6,6,0,abstract : abstract,0.05442176870748299,0.8571428571428571,0.8571428571428571
relation-classification,9,The code and pretrained models are available at https://github.com/allenai/scibert/.,abstract,abstract,1,9,7,7,0,abstract : abstract,0.061224489795918366,1.0,1.0
relation-classification,9,Introduction,introduction,introduction,0,10,1,1,0,introduction : introduction,0.06802721088435375,0.07692307692307693,0.07692307692307693
relation-classification,9,The exponential increase in the volume of scientific publications in the past decades has made NLP an essential tool for large - scale knowledge extraction and machine reading of these documents .,introduction,introduction,0,11,2,2,0,introduction : introduction,0.07482993197278912,0.15384615384615385,0.15384615384615385
relation-classification,9,"Recent progress in NLP has been driven by the adoption of deep neural models , but training such models often requires large amounts of labeled data .",introduction,introduction,0,12,3,3,0,introduction : introduction,0.08163265306122448,0.23076923076923078,0.23076923076923078
relation-classification,9,"In general domains , large - scale training data is often possible to obtain through crowdsourcing , but in scientific domains , annotated data is difficult and expensive to collect due to the expertise required for quality annotation .",introduction,introduction,1,13,4,4,0,introduction : introduction,0.08843537414965986,0.3076923076923077,0.3076923076923077
relation-classification,9,"As shown through ELMo , and BERT , unsupervised pretraining of language models on large corpora significantly improves performance on many NLP tasks .",introduction,introduction,0,14,5,5,0,introduction : introduction,0.09523809523809523,0.38461538461538464,0.38461538461538464
relation-classification,9,These models return contextualized embeddings for each token which can be passed into minimal task - specific neural architectures .,introduction,introduction,0,15,6,6,0,introduction : introduction,0.10204081632653061,0.46153846153846156,0.46153846153846156
relation-classification,9,"Leveraging the success of unsupervised pretraining has become especially important especially when task - specific annotations are difficult to obtain , like in scientific NLP .",introduction,introduction,0,16,7,7,0,introduction : introduction,0.10884353741496598,0.5384615384615384,0.5384615384615384
relation-classification,9,"Yet while both BERT and ELMo have released pretrained models , they are still trained on general domain corpora such as news articles and Wikipedia .",introduction,introduction,0,17,8,8,0,introduction : introduction,0.11564625850340136,0.6153846153846154,0.6153846153846154
relation-classification,9,"In this work , we make the following contributions :",introduction,introduction,0,18,9,9,0,introduction : introduction,0.12244897959183673,0.6923076923076923,0.6923076923076923
relation-classification,9,"i ) We release SCIBERT , a new resource demonstrated to improve performance on a range of NLP tasks in the scientific domain .",introduction,introduction,0,19,10,10,0,introduction : introduction,0.1292517006802721,0.7692307692307693,0.7692307692307693
relation-classification,9,SCIBERT is a pretrained language model based on BERT but trained on a large corpus of scientific text .,introduction,introduction,0,20,11,11,0,introduction : introduction,0.1360544217687075,0.8461538461538461,0.8461538461538461
relation-classification,9,"ii ) We perform extensive experimentation to investigate the performance of finetuning versus task - specific architectures atop frozen embeddings , and the effect of having an in - domain vocabulary .",introduction,introduction,0,21,12,12,0,introduction : introduction,0.14285714285714285,0.9230769230769231,0.9230769230769231
relation-classification,9,"iii ) We evaluate SCIBERT on a suite of tasks in the scientific domain , and achieve new state - of the - art ( SOTA ) results on many of these tasks .",introduction,introduction,0,22,13,13,0,introduction : introduction,0.14965986394557823,1.0,1.0
relation-classification,9,Methods,method,Methods,0,23,1,1,0,method : Methods,0.1564625850340136,1.0,1.0
relation-classification,9,Background,background,background,0,24,1,1,0,background : background,0.16326530612244897,0.1,0.1
relation-classification,9,The BERT model architecture is based on a multilayer bidirectional Transformer .,background,background,0,25,2,2,0,background : background,0.17006802721088435,0.2,0.2
relation-classification,9,"Instead of the traditional left - to - right language modeling objective , BERT is trained on two tasks : predicting randomly masked tokens and predicting whether two sentences follow each other .",background,background,0,26,3,3,0,background : background,0.17687074829931973,0.3,0.3
relation-classification,9,SCIB - ERT follows the same architecture as BERT but is instead pretrained on scientific text .,background,background,1,27,4,4,0,background : background,0.1836734693877551,0.4,0.4
relation-classification,9,Vocabulary BERT uses WordPiece for unsupervised tokenization of the input text .,background,background,0,28,5,5,0,background : background,0.19047619047619047,0.5,0.5
relation-classification,9,The vocabulary is built such that it contains the most frequently used words or subword units .,background,background,0,29,6,6,0,background : background,0.19727891156462585,0.6,0.6
relation-classification,9,We refer to the original vocabulary released with BERT as BASEVOCAB .,background,background,0,30,7,7,0,background : background,0.20408163265306123,0.7,0.7
relation-classification,9,"We construct SCIVOCAB , a new WordPiece vocabulary on our scientific corpus using the Sen - tencePiece 1 library .",background,background,1,31,8,8,0,background : background,0.2108843537414966,0.8,0.8
relation-classification,9,We produce both cased and uncased vocabularies and set the vocabulary size to 30 K to match the size of BASEVOCAB .,background,background,0,32,9,9,0,background : background,0.21768707482993196,0.9,0.9
relation-classification,9,"The resulting token overlap between BASEVOCAB and SCIVOCAB is 42 % , illustrating a substantial difference in frequently used words between scientific and general domain texts .",background,background,0,33,10,10,0,background : background,0.22448979591836735,1.0,1.0
relation-classification,9,Corpus,system description,Corpus,1,34,1,1,0,system description : Corpus,0.23129251700680273,0.16666666666666666,0.16666666666666666
relation-classification,9,We train SCIBERT on a random sample of 1.14 M papers from Semantic Scholar .,system description,Corpus,1,35,2,2,0,system description : Corpus,0.23809523809523808,0.3333333333333333,0.3333333333333333
relation-classification,9,This corpus consists of 18 % papers from the computer science domain and 82 % from the broad biomedical domain .,system description,Corpus,1,36,3,3,0,system description : Corpus,0.24489795918367346,0.5,0.5
relation-classification,9,"We use the full text of the papers , not just the abstracts .",system description,Corpus,0,37,4,4,0,system description : Corpus,0.25170068027210885,0.6666666666666666,0.6666666666666666
relation-classification,9,"The average paper length is 154 sentences ( 2,769 tokens ) resulting in a corpus size of 3.17B tokens , similar to the 3.3B tokens on which BERT was trained .",system description,Corpus,0,38,5,5,0,system description : Corpus,0.2585034013605442,0.8333333333333334,0.8333333333333334
relation-classification,9,"We split sentences using Scispa Cy , 2 which is optimized for scientific text .",system description,Corpus,0,39,6,6,0,system description : Corpus,0.2653061224489796,1.0,1.0
relation-classification,9,Experimental Setup,experiment,experiment,0,40,1,1,0,experiment : experiment,0.272108843537415,0.09090909090909091,1.0
relation-classification,9,Tasks,experiment,Tasks,0,41,2,1,0,experiment : Tasks,0.2789115646258503,0.18181818181818182,0.1
relation-classification,9,We experiment on the following core NLP tasks :,experiment,Tasks,0,42,3,2,0,experiment : Tasks,0.2857142857142857,0.2727272727272727,0.2
relation-classification,9,1 .,experiment,Tasks,0,43,4,3,0,experiment : Tasks,0.2925170068027211,0.36363636363636365,0.3
relation-classification,9,Named Entity Recognition ( NER ),experiment,Tasks,1,44,5,4,0,experiment : Tasks,0.29931972789115646,0.45454545454545453,0.4
relation-classification,9,. PICO Extraction ( PICO ),experiment,Tasks,1,45,6,5,0,experiment : Tasks,0.30612244897959184,0.5454545454545454,0.5
relation-classification,9,. Text Classification ( CLS ),experiment,Tasks,1,46,7,6,0,experiment : Tasks,0.3129251700680272,0.6363636363636364,0.6
relation-classification,9,. Relation Classification ( REL ),experiment,Tasks,1,47,8,7,0,experiment : Tasks,0.3197278911564626,0.7272727272727273,0.7
relation-classification,9,. Dependency Parsing ( DEP ),experiment,Tasks,1,48,9,8,0,experiment : Tasks,0.32653061224489793,0.8181818181818182,0.8
relation-classification,9,"PICO , like NER , is a sequence labeling task where the model extracts spans describing the Participants , Interventions , Comparisons , and Outcomes in a clinical trial paper .",experiment,Tasks,0,49,10,9,0,experiment : Tasks,0.3333333333333333,0.9090909090909091,0.9
relation-classification,9,"REL is a special case of text classification where the model predicts the type of relation expressed between two entities , which are encapsulated in the sentence by inserted special tokens .",experiment,Tasks,0,50,11,10,0,experiment : Tasks,0.3401360544217687,1.0,1.0
relation-classification,9,Datasets,dataset,Datasets,0,51,1,1,0,dataset : Datasets,0.3469387755102041,0.14285714285714285,0.14285714285714285
relation-classification,9,"For brevity , we only describe the newer datasets here , and refer the reader to the references in Table 1 for the older datasets .",dataset,Datasets,0,52,2,2,0,dataset : Datasets,0.35374149659863946,0.2857142857142857,0.2857142857142857
relation-classification,9,EBM - NLP annotates PICO spans in clinical trial abstracts .,dataset,Datasets,0,53,3,3,0,dataset : Datasets,0.36054421768707484,0.42857142857142855,0.42857142857142855
relation-classification,9,SciERC annotates entities and relations from computer science ab - 1 https://github.com/google/sentencepiece,dataset,Datasets,0,54,4,4,0,dataset : Datasets,0.3673469387755102,0.5714285714285714,0.5714285714285714
relation-classification,9,"https://github.com/allenai/SciSpaCy stracts . ACL - ARC and Sci -Cite assign intent labels ( e.g. Comparison , Extension , etc. ) to sentences from scientific papers that cite other papers .",dataset,Datasets,0,55,5,5,0,dataset : Datasets,0.3741496598639456,0.7142857142857143,0.7142857142857143
relation-classification,9,The Paper Field dataset is built from the Microsoft Academic Graph 3 and maps paper titles to one of 7 fields of study .,dataset,Datasets,0,56,6,6,0,dataset : Datasets,0.38095238095238093,0.8571428571428571,0.8571428571428571
relation-classification,9,"Each field of study ( i.e. geography , politics , economics , business , sociology , medicine , and psychology ) has approximately 12 K training examples .",dataset,Datasets,0,57,7,7,0,dataset : Datasets,0.3877551020408163,1.0,1.0
relation-classification,9,Pretrained BERT,system description,Pretrained BERT Variants,0,58,1,1,0,system description : Pretrained BERT Variants,0.3945578231292517,0.02127659574468085,0.16666666666666666
relation-classification,9,Variants,system description,Pretrained BERT Variants,0,59,2,2,0,system description : Pretrained BERT Variants,0.4013605442176871,0.0425531914893617,0.3333333333333333
relation-classification,9,BERT - Base,system description,Pretrained BERT Variants,0,60,3,3,0,system description : Pretrained BERT Variants,0.40816326530612246,0.06382978723404255,0.5
relation-classification,9,We use the pretrained weights for BERT - Base released with the original BERT code .,system description,Pretrained BERT Variants,0,61,4,4,0,system description : Pretrained BERT Variants,0.41496598639455784,0.0851063829787234,0.6666666666666666
relation-classification,9,The vocabulary is BASE - VOCAB .,system description,Pretrained BERT Variants,0,62,5,5,0,system description : Pretrained BERT Variants,0.4217687074829932,0.10638297872340426,0.8333333333333334
relation-classification,9,We evaluate both cased and uncased versions of this model .,system description,Pretrained BERT Variants,0,63,6,6,0,system description : Pretrained BERT Variants,0.42857142857142855,0.1276595744680851,1.0
relation-classification,9,SCIBERT,system description,SCIBERT,0,64,7,1,0,system description : SCIBERT,0.43537414965986393,0.14893617021276595,0.058823529411764705
relation-classification,9,We use the original BERT code to train SCIBERT on our corpus with the same configuration and size as BERT - Base .,system description,SCIBERT,0,65,8,2,0,system description : SCIBERT,0.4421768707482993,0.1702127659574468,0.11764705882352941
relation-classification,9,We train 4 different versions of SCIBERT : ( i ) cased or uncased and ( ii ) BASEVOCAB or SCIVOCAB .,system description,SCIBERT,0,66,9,3,0,system description : SCIBERT,0.4489795918367347,0.19148936170212766,0.17647058823529413
relation-classification,9,The two models that use BASEVOCAB are finetuned from the corresponding BERT - Base models .,system description,SCIBERT,0,67,10,4,0,system description : SCIBERT,0.4557823129251701,0.2127659574468085,0.23529411764705882
relation-classification,9,The other two models that use the new SCIVOCAB are trained from scratch .,system description,SCIBERT,0,68,11,5,0,system description : SCIBERT,0.46258503401360546,0.23404255319148937,0.29411764705882354
relation-classification,9,Pretraining BERT for long sentences can be slow .,system description,SCIBERT,0,69,12,6,0,system description : SCIBERT,0.46938775510204084,0.2553191489361702,0.35294117647058826
relation-classification,9,"Following the original BERT code , we set a maximum sentence length of 128 tokens , and train the model until the training loss stops decreasing .",system description,SCIBERT,0,70,13,7,0,system description : SCIBERT,0.47619047619047616,0.2765957446808511,0.4117647058823529
relation-classification,9,We then continue training the model allowing sentence lengths up to 512 tokens .,system description,SCIBERT,0,71,14,8,0,system description : SCIBERT,0.48299319727891155,0.2978723404255319,0.47058823529411764
relation-classification,9,We use a single TPU v 3 with 8 cores .,system description,SCIBERT,0,72,15,9,0,system description : SCIBERT,0.4897959183673469,0.3191489361702128,0.5294117647058824
relation-classification,9,"Training the SCIVOCAB models from scratch on our corpus takes 1 week 5 ( 5 days with max length 128 , then 2 days with max length 512 ) .",system description,SCIBERT,0,73,16,10,0,system description : SCIBERT,0.4965986394557823,0.3404255319148936,0.5882352941176471
relation-classification,9,The BASEVOCAB models take 2 fewer days of training because they are n't trained from scratch .,system description,SCIBERT,0,74,17,11,0,system description : SCIBERT,0.5034013605442177,0.3617021276595745,0.6470588235294118
relation-classification,9,All pretrained BERT models are converted to be compatible with PyTorch using the pytorchtransformers library .,system description,SCIBERT,0,75,18,12,0,system description : SCIBERT,0.5102040816326531,0.3829787234042553,0.7058823529411765
relation-classification,9,All our models ( Sections 3.4 and 3.5 ) are implemented in PyTorch using AllenNLP .,system description,SCIBERT,0,76,19,13,0,system description : SCIBERT,0.5170068027210885,0.40425531914893614,0.7647058823529411
relation-classification,9,Casing,system description,SCIBERT,0,77,20,14,0,system description : SCIBERT,0.5238095238095238,0.425531914893617,0.8235294117647058
relation-classification,9,We follow in using the cased models for NER and the uncased models for all other tasks .,system description,SCIBERT,0,78,21,15,0,system description : SCIBERT,0.5306122448979592,0.44680851063829785,0.8823529411764706
relation-classification,9,We also use the cased models for parsing .,system description,SCIBERT,0,79,22,16,0,system description : SCIBERT,0.5374149659863946,0.46808510638297873,0.9411764705882353
relation-classification,9,Some light experimentation showed that the uncased models perform slightly better ( even sometimes on NER ) than cased models .,system description,SCIBERT,0,80,23,17,0,system description : SCIBERT,0.54421768707483,0.48936170212765956,1.0
relation-classification,9,Finetuning BERT,system description,Finetuning BERT,0,81,24,1,0,system description : Finetuning BERT,0.5510204081632653,0.5106382978723404,0.09090909090909091
relation-classification,9,"We mostly follow the same architecture , optimization , and hyperparameter choices used in .",system description,Finetuning BERT,0,82,25,2,0,system description : Finetuning BERT,0.5578231292517006,0.5319148936170213,0.18181818181818182
relation-classification,9,"For text classification ( i.e. CLS and REL ) , we feed the final BERT vector for the [ CLS ] token into a linear classification layer .",system description,Finetuning BERT,0,83,26,3,0,system description : Finetuning BERT,0.564625850340136,0.5531914893617021,0.2727272727272727
relation-classification,9,"For sequence labeling ( i.e. NER and PICO ) , we feed the final BERT vector for each token into a linear classification layer with softmax output .",system description,Finetuning BERT,0,84,27,4,0,system description : Finetuning BERT,0.5714285714285714,0.574468085106383,0.36363636363636365
relation-classification,9,"We differ slightly in using an additional conditional random field , which made evaluation easier by guaranteeing well - formed entities .",system description,Finetuning BERT,0,85,28,5,0,system description : Finetuning BERT,0.5782312925170068,0.5957446808510638,0.45454545454545453
relation-classification,9,"For DEP , we use the model from with dependency tag and arc embeddings of size 100 and biaffine matrix attention over BERT vectors instead of stacked BiLSTMs .",system description,Finetuning BERT,0,86,29,6,0,system description : Finetuning BERT,0.5850340136054422,0.6170212765957447,0.5454545454545454
relation-classification,9,"In all settings , we apply a dropout of 0.1 and optimize cross entropy loss using Adam .",system description,Finetuning BERT,0,87,30,7,0,system description : Finetuning BERT,0.5918367346938775,0.6382978723404256,0.6363636363636364
relation-classification,9,"We finetune for 2 to 5 epochs using a batch size of 32 and a learning rate of 5 e - 6 , 1 e - 5 , 2 e - 5 , or 5 e - 5 with a slanted triangular schedule which is equivalent to the linear warmup followed by linear decay .",system description,Finetuning BERT,0,88,31,8,0,system description : Finetuning BERT,0.5986394557823129,0.6595744680851063,0.7272727272727273
relation-classification,9,"For each dataset and BERT variant , we pick the best learning rate and number of epochs on the development set and report the corresponding test results .",system description,Finetuning BERT,0,89,32,9,0,system description : Finetuning BERT,0.6054421768707483,0.6808510638297872,0.8181818181818182
relation-classification,9,We found the setting that works best across most datasets and models is 2 or 4 epochs and a learning rate of 2 e - 5 .,system description,Finetuning BERT,0,90,33,10,0,system description : Finetuning BERT,0.6122448979591837,0.7021276595744681,0.9090909090909091
relation-classification,9,"While task - dependent , optimal hyperparameters for each task are often the same across BERT variants .",system description,Finetuning BERT,0,91,34,11,0,system description : Finetuning BERT,0.6190476190476191,0.723404255319149,1.0
relation-classification,9,Frozen BERT,system description,Frozen BERT Embeddings,0,92,35,1,0,system description : Frozen BERT Embeddings,0.6258503401360545,0.7446808510638298,0.07692307692307693
relation-classification,9,Embeddings,system description,Frozen BERT Embeddings,0,93,36,2,0,system description : Frozen BERT Embeddings,0.6326530612244898,0.7659574468085106,0.15384615384615385
relation-classification,9,"We also explore the usage of BERT as pretrained contextualized word embeddings , like ELMo ) , by training simple task - specific models atop frozen BERT embeddings .",system description,Frozen BERT Embeddings,0,94,37,3,0,system description : Frozen BERT Embeddings,0.6394557823129252,0.7872340425531915,0.23076923076923078
relation-classification,9,"For text classification , we feed each sentence of BERT vectors into a 2 - layer BiLSTM of size 200 and apply a multilayer perceptron ( with hidden size 200 ) on the concatenated first and last BiLSTM vectors .",system description,Frozen BERT Embeddings,0,95,38,4,0,system description : Frozen BERT Embeddings,0.6462585034013606,0.8085106382978723,0.3076923076923077
relation-classification,9,"For sequence labeling , we use the same BiLSTM layers and use a conditional random field to guarantee well - formed predictions .",system description,Frozen BERT Embeddings,0,96,39,5,0,system description : Frozen BERT Embeddings,0.6530612244897959,0.8297872340425532,0.38461538461538464
relation-classification,9,"For DEP , we use the full model from with dependency tag and arc embeddings of size 100 and the same BiLSTM setup as other tasks .",system description,Frozen BERT Embeddings,0,97,40,6,0,system description : Frozen BERT Embeddings,0.6598639455782312,0.851063829787234,0.46153846153846156
relation-classification,9,We did not find changing the depth or size of the BiLSTMs to significantly impact results .,system description,Frozen BERT Embeddings,0,98,41,7,0,system description : Frozen BERT Embeddings,0.6666666666666666,0.8723404255319149,0.5384615384615384
relation-classification,9,"We optimize cross entropy loss using Adam , but holding BERT weights frozen and applying a dropout of 0.5 .",system description,Frozen BERT Embeddings,0,99,42,8,0,system description : Frozen BERT Embeddings,0.673469387755102,0.8936170212765957,0.6153846153846154
relation-classification,9,We train with early stopping on the development set ( patience of 10 ) using a batch size of 32 and a learning rate of 0.001 .,system description,Frozen BERT Embeddings,0,100,43,9,0,system description : Frozen BERT Embeddings,0.6802721088435374,0.9148936170212766,0.6923076923076923
relation-classification,9,"We did not perform extensive hyperparameter search , but while optimal hyperparameters are going to be task - dependent , some light experimentation showed these settings work fairly well across most tasks and BERT variants .",system description,Frozen BERT Embeddings,0,101,44,10,0,system description : Frozen BERT Embeddings,0.6870748299319728,0.9361702127659575,0.7692307692307693
relation-classification,9,summarizes the experimental results .,system description,Frozen BERT Embeddings,0,102,45,11,0,system description : Frozen BERT Embeddings,0.6938775510204082,0.9574468085106383,0.8461538461538461
relation-classification,9,We observe that SCIBERT outperforms BERT - Base on scientific tasks ( + 2.11 F1 with finetuning and + 2.43 F1 without ),system description,Frozen BERT Embeddings,1,103,46,12,0,system description : Frozen BERT Embeddings,0.7006802721088435,0.9787234042553191,0.9230769230769231
relation-classification,9,. We also achieve new SOTA results on many of these tasks using SCIBERT .,system description,Frozen BERT Embeddings,0,104,47,13,0,system description : Frozen BERT Embeddings,0.7074829931972789,1.0,1.0
relation-classification,9,Results,result,Results,0,105,1,1,0,result : Results,0.7142857142857143,0.047619047619047616,0.058823529411764705
relation-classification,9,Biomedical Domain,result,Results,1,106,2,2,0,result : Results,0.7210884353741497,0.09523809523809523,0.11764705882352941
relation-classification,9,We observe that SCIBERT outperforms BERT - Base on biomedical tasks ( + 1.92 F1 with finetuning and + 3.59 F1 without ) .,result,Results,1,107,3,3,0,result : Results,0.7278911564625851,0.14285714285714285,0.17647058823529413
