topic,paper_ID,text,section,label,position,section_position,citation,length
relation-classification,3,AT is considered as a regularization method .,related work,0,32,15,0,8
relation-classification,3,"Unlike other regularization methods ( i.e. , dropout , word dropout ) that introduce random noise , AT generates perturbations thatare variations of examples easily misclassified by the model .",related work,0,33,16,0,30
relation-classification,3,model,related work,0,34,17,0,1
relation-classification,3,Joint learning as head selection,related work,0,35,18,0,5
relation-classification,3,"The baseline model , described in detail in , is illustrated in .",related work,1,36,19,0,13
relation-classification,3,It aims to detect ( i ) the type and the boundaries of the entities and ( ii ) the relations between them .,related work,1,37,20,0,24
relation-classification,3,"The input is a sequence of tokens ( i.e. , sentence ) w = w 1 , ... , w n .",related work,1,38,21,0,22
relation-classification,3,"We use character level embeddings to implicitly capture morphological features ( e.g. , prefixes and suffixes ) , representing each character by a vector ( embedding ) .",related work,1,39,22,0,28
relation-classification,3,The character embeddings are fed to a bidirectional LSTM ( BiLSTM ) to obtain the character - based representation of the word .,related work,1,40,23,0,23
relation-classification,3,We also use pre-trained word embeddings .,related work,1,41,24,0,7
relation-classification,3,"Word and character embeddings are concatenated to form the final token representation , which is then fed to a BiLSTM layer to extract sequential information .",related work,1,42,25,0,26
relation-classification,3,"For the NER task , we adopt the BIO ( Beginning , Inside , Outside ) encoding scheme .",related work,1,43,26,0,19
relation-classification,3,"In , the B - PER tag is assigned to the beginning token of a ' person ' ( PER ) entity .",related work,0,44,27,0,23
relation-classification,3,"For the prediction of the entity tags , we use : ( i ) a softmax approach for the entity classification ( EC ) task ( assuming entity boundaries given ) or ( ii ) a CRF approach where we identify both the type and the boundaries for each entity .",related work,0,45,28,0,51
relation-classification,3,"During decoding , in the softmax setting , we greedily detect the entity types of the tokens ( i.e. , independent prediction ) .",related work,0,46,29,0,24
relation-classification,3,"Although independent distribution of types is reasonable for EC tasks , this is not the case when there are strong correlations between neighboring tags .",related work,0,47,30,0,25
relation-classification,3,"For instance , the BIO encoding scheme imposes several constraints in the NER task ( e.g. , the B - PER and I - LOC tags can not be sequential ) .",related work,0,48,31,0,32
relation-classification,3,"Motivated by this intuition , we use a linear - chain CRF for the NER task .",related work,0,49,32,0,17
relation-classification,3,"For decoding , in the CRF setting , we use the Viterbi algorithm .",related work,0,50,33,0,14
relation-classification,3,"During training , for both EC ( softmax ) and NER tasks ( CRF ) , we minimize the cross - entropy loss L NER .",related work,0,51,34,0,26
relation-classification,3,"The entity tags are later fed into the relation extraction layer as label embeddings ( see ) , assuming that knowledge of the entity types is beneficial in predicting the relations between the involved entities .",related work,0,52,35,0,36
relation-classification,3,We model the relation extraction task as a multi-label head selection problem .,related work,1,53,36,0,13
relation-classification,3,"In our model , each word w i can be involved in multiple relations with other words .",related work,0,54,37,0,18
relation-classification,3,"For instance , in the example illustrated in , "" Smith "" could be involved not only in a Lives in relation with the token "" California "" ( head ) but also in other relations simultaneously ( e.g. , Works for , Born In with some corresponding tokens ) .",related work,0,55,38,0,51
relation-classification,3,"The goal of the task is to predict for each word w i , a vector of heads ?",related work,0,56,39,0,19
relation-classification,3,i and the vector of corresponding relationsr i .,related work,0,57,40,0,9
relation-classification,3,"We compute the score s ( w j , w i , r k ) of word w j to be the head of w i given a relation label r k using a single layer neural network .",related work,0,58,41,0,39
relation-classification,3,"The corresponding probability is defined as : P ( w j , r k | w i ; ? ) = ? ( s ( w j , w i , r k ) ) , where ?( . ) is the sigmoid function .",related work,0,59,42,0,45
relation-classification,3,"During training , we minimize the cross - entropy loss L rel as :",related work,0,60,43,0,14
relation-classification,3,where m is the number of associated heads ( and thus relations ) per word w i .,related work,0,61,44,0,18
relation-classification,3,"During decoding , the most probable heads and relations are selected using threshold - based prediction .",related work,0,62,45,0,17
relation-classification,3,The final objective for the joint task is computed as L JOINT ( w ; ? ) = L NER + L rel where ?,related work,0,63,46,0,25
relation-classification,3,is a set of parameters .,related work,0,64,47,0,6
relation-classification,3,"In the case of multi-token entities , only the last token of the entity can serve as head of another token , to eliminate redundant relations .",related work,0,65,48,0,27
relation-classification,3,"If an entity is not involved in any relation , we predict the auxiliary "" N "" relation label and the token itself as head .",related work,0,66,49,0,26
relation-classification,3,adversarial training ( at ),related work,1,67,50,0,5
relation-classification,3,We exploit the idea of AT as a regularization method to make our model robust to input perturbations .,related work,1,68,51,0,19
relation-classification,3,"Specifically , we generate examples which are variations of the original ones by adding some noise at the level of the concatenated word representation .",related work,0,69,52,0,25
relation-classification,3,This is similar to the concept introduced by to improve the robustness of image recognition classifiers .,related work,0,70,53,0,17
relation-classification,3,We generate an adversarial example by adding the worst - case perturbation ?,related work,0,71,54,0,13
relation-classification,3,adv to the original embedding w that maximizes the loss function :,related work,0,72,55,0,12
relation-classification,3,where ?,related work,0,73,56,0,2
relation-classification,3,is a copy of the current model parameters .,related work,0,74,57,0,9
relation-classification,3,since eq.,related work,0,75,58,0,2
relation-classification,3,"( 2 ) is intractable in neural networks , we use the approximation proposed in defined as : ? adv = g/ g , with g = ? w L JOINT ( w ; ? ) , where is a small bounded norm treated as a hyperparameter .",related work,0,76,59,0,48
relation-classification,3,"Similar to , we set to be ? ?",related work,0,77,60,0,9
relation-classification,3,D ( where Dis the dimension of the embeddings ) .,related work,0,78,61,0,11
relation-classification,3,"We train on the mixture of original and adversarial examples , so the final loss is computed as : L JOINT ( w ; ? ) + L JOINT ( w + ? adv ;? ) .",related work,0,79,62,0,37
relation-classification,3,experimental setup,experiment,0,80,1,0,2
relation-classification,3,"We evaluate our models on four datasets , using the code as available from our github codebase .",experiment,1,81,2,0,18
relation-classification,3,1,experiment,0,82,3,0,1
relation-classification,3,"Specifically , we follow the 5 - fold crossvalidation defined by for the ACE04 dataset .",experiment,0,83,4,0,16
relation-classification,3,"For the CoNLL04 ) EC task ( assuming boundaries are given ) , we use the same splits as in ; .",experiment,0,84,5,0,22
relation-classification,3,We also evaluate our models on the NER task similar to in the same dataset using 10 - fold cross validation .,experiment,1,85,6,0,22
relation-classification,3,"For the Dutch Real Estate Classifieds , DREC ( Bekoulis et al. , 2017 ) dataset , we use train - test splits as in .",experiment,0,86,7,1,26
relation-classification,3,"For the Adverse Drug Events , ADE , we perform 10 - fold cross -validation similar to .",experiment,0,87,8,0,18
relation-classification,3,"To obtain comparable results thatare not affected by the input embeddings , we use the embeddings of the previous works .",experiment,0,88,9,0,21
relation-classification,3,We employ early stopping in all of the experiments .,experiment,1,89,10,0,10
relation-classification,3,"We use the Adam optimizer and we fix the hyperparameters ( i.e. , ? , dropout values , best epoch , learning rate ) on the validation sets .",experiment,1,90,11,0,29
relation-classification,3,the scaling parameter ?,experiment,0,91,12,0,4
relation-classification,3,"is selected from { 5 e?2 , 1 e ? 2 , 1 e ? 3 , 1e?4 } .",experiment,0,92,13,0,20
relation-classification,3,"Larger values of ? ( i.e. , larger perturbations ) lead to consistent performance decrease in our early experiments .",experiment,0,93,14,0,20
relation-classification,3,This can be explained from the fact that adding more noise can change the content of the sentence as also reported by .,experiment,0,94,15,0,23
relation-classification,3,"We use three types of evaluation , namely : ( i ) S( trict ) : we score an entity as correct if both the entity boundaries and the entity type are correct ( ACE04 , ADE , CoNLL04 , DREC ) , ( ii ) B ( oundaries ) : we score an entity as correct if only the entity boundaries are correct while the entity type is not taken into account ( DREC ) and ( iii ) R( elaxed ) : a multi-token entity is considered correct if at least one correct type is assigned to the tokens comprising the entity , assuming that the : Comparison of our method with the stateof - the - art in terms of F 1 score .",experiment,1,95,16,0,127
relation-classification,3,"The proposed models are : ( i ) baseline , ( ii ) baseline EC ( predicts only entity classes ) and ( iii ) baseline ( EC ) + AT ( regularized by AT ) .",experiment,0,96,17,0,37
relation-classification,3,The and symbols indicate whether the models rely on external NLP tools .,experiment,0,97,18,0,13
relation-classification,3,"We include different evaluation types ( S , Rand B ) .",experiment,0,98,19,0,12
relation-classification,3,"boundaries are known ( CoNLL04 ) , to compare to previous works .",experiment,0,99,20,0,13
relation-classification,3,"In all cases , a relation is considered as correct when both the relation type and the argument entities are correct .",experiment,0,100,21,0,22
relation-classification,3,shows our experimental results .,experiment,0,101,1,0,5
relation-classification,3,The name of the dataset is presented in the first column while the models are listed in the second column .,experiment,0,102,2,0,21
relation-classification,3,"The proposed models are the following : ( i ) baseline : the baseline model shown in with the CRF layer and the sigmoid loss , ( ii ) baseline EC : the proposed model with the softmax layer for EC , ( iii ) baseline ( EC ) + AT : the baseline regularized using AT .",experiment,0,103,3,0,58
relation-classification,3,The final three columns present the F 1 results for the two subtasks and their average performance .,experiment,0,104,4,0,18
relation-classification,3,Bold values indicate the best results among models that use only automatically extracted features .,experiment,0,105,5,0,15
relation-classification,3,"For ACE04 , the baseline outperforms by ? 2 % in both tasks .",experiment,1,106,6,0,14
relation-classification,3,"This improvement can be explained by the use of : ( i ) multi-label head selection , ( ii ) CRF - layer and ( iii ) character level embeddings .",experiment,0,107,7,0,31
relation-classification,3,"Compared to , who rely on NLP tools , the baseline performs within a reasonable margin ( less than 1 % ) on the joint task .",experiment,0,108,8,0,27
relation-classification,3,"On the other hand , use the same model for the ADE biomedical dataset , where we report a 2.5 % over all improvement .",experiment,0,109,9,0,25
relation-classification,3,This indicates that NLP tools are not always accurate for various contexts .,experiment,0,110,10,0,13
relation-classification,3,"For the CoNLL04 dataset , we use two evaluation settings .",experiment,1,111,11,0,11
relation-classification,3,We use the relaxed evaluation similar to ; on the EC task .,experiment,0,112,12,0,13
relation-classification,3,"The baseline model outperforms the state - of - the - art models that do not rely on manually extracted features ( > 4 % improvement for both tasks ) , since we directly model the whole sentence , instead of just considering pairs of entities .",experiment,1,113,13,0,47
relation-classification,3,"Moreover , compared to the model of that relies on complex features , the baseline model performs within a margin of 1 % in terms of over all F 1 score .",experiment,0,114,14,0,32
relation-classification,3,"We also report NER results on the same dataset and improve over all F 1 score with ? 1 % compared to , indicating that our automatically extracted features are more informative than the hand - crafted ones .",experiment,0,115,15,0,39
relation-classification,3,These automatically extracted features exhibit their performance improvement mainly due to the shared LSTM layer that learns to automatically generate feature representations of entities and their corresponding relations within a single model .,experiment,0,116,16,0,33
relation-classification,3,"For the DREC dataset , we use two evaluation methods .",experiment,1,117,17,0,11
relation-classification,3,"In the boundaries evaluation , the baseline has an improvement of ? 3 % on both tasks compared to , whose quadratic scoring layer complicates NER .",experiment,1,118,18,0,27
relation-classification,3,and show the effectiveness of the adversarial training on top of the baseline model .,experiment,1,119,19,0,15
relation-classification,3,"In all of the experiments , AT improves the predictive performance of the baseline model in the joint setting .",experiment,1,120,20,0,20
relation-classification,3,"Moreover , as seen in , the performance of the models using AT is closer to maximum even from the early training epochs .",experiment,0,121,21,0,24
relation-classification,3,"Specifically , for ACE04 , there is an improvement in both tasks as well as in the over all F 1 performance ( 0.4 % ) .",experiment,1,122,22,0,27
relation-classification,3,"For CoNLL04 , we note an improvement in the over all F 1 of 0.4 % for the EC and 0.8 % for the NER tasks , respectively .",experiment,1,123,23,0,29
relation-classification,3,"For the DREC dataset , in both settings , there is an over all improvement of ? 1 % .",experiment,1,124,24,0,20
relation-classification,3,"shows that from the first epochs , the model obtains its maximum performance on the DREC validation set .",experiment,0,125,25,0,19
relation-classification,3,"Finally , for ADE , our AT model beats the baseline F 1 by 0.7 % .",experiment,1,126,26,0,17
relation-classification,3,results,result,0,127,1,0,1
relation-classification,3,"Our results demonstrate that AT outperforms the neural baseline model consistently , considering our experiments across multiple and more diverse datasets than typical related works .",result,0,128,2,0,26
relation-classification,3,The im - provement of AT over our baseline ( depending on the dataset ) ranges from ? 0.4 % to ? 0.9 % in terms of over all F 1 score .,result,0,129,3,0,33
relation-classification,3,"This seemingly small performance increase is mainly due to the limited performance benefit for the NER component , which is in accordance with the recent advances in NER using neural networks that report similarly small gains ( e.g. , the performance improvement in and on the CoNLL - 2003 test set is 0.01 % and 0.17 % F 1 percentage points , while in the work of , a 0.07 % F 1 improvement on CoNLL - 2000 using AT for NER is reported ) .",result,0,130,4,1,86
relation-classification,3,"However , the relation extraction performance increases by ? 1 % F 1 scoring points , except for the ACE04 dataset .",result,0,131,5,0,22
relation-classification,3,"Further , as seen in , the improvement for CoNLL04 is particularly small on the evaluation set .",result,0,132,6,0,18
relation-classification,3,"This may indicate a correlation between the dataset size and the benefit of adversarial training in the context of joint models , but this needs further investigation in future work .",result,0,133,7,0,31
relation-classification,3,conclusion,result,0,134,8,0,1
relation-classification,3,We proposed to use adversarial training ( AT ) for the joint task of entity recognition and relation extraction .,result,0,135,9,0,20
relation-classification,3,"The contribution of this study is twofold : ( i ) investigation of the consistent effectiveness of AT as a regularization method over a multi-context baseline joint model , with ( ii ) a large scale experimental evaluation .",result,0,136,10,0,39
relation-classification,3,"Experiments show that AT improves the results for each task separately , as well as the over all performance of the baseline joint model , while reaching high performance already during the first epochs of the training procedure .",result,0,137,11,0,39
relation-classification,0,End - to - End Relation Extraction using LSTMs on Sequences and Tree Structures,title,1,2,1,0,14
relation-classification,0,abstract,abstract,0,3,1,0,1
relation-classification,0,We present a novel end - to - end neural model to extract entities and relations between them .,abstract,1,4,2,0,19
relation-classification,0,Our recurrent neural network based model captures both word sequence and dependency tree substructure information by stacking bidirectional treestructured LSTM - RNNs on bidirectional sequential LSTM - RNNs .,abstract,0,5,3,0,29
relation-classification,0,This allows our model to jointly represent both entities and relations with shared parameters in a single model .,abstract,1,6,4,0,19
relation-classification,0,We further encourage detection of entities during training and use of entity information in relation extraction via entity pretraining and scheduled sampling .,abstract,0,7,5,0,23
relation-classification,0,"Our model improves over the stateof - the - art feature - based model on end -toend relation extraction , achieving 12.1 % and 5.7 % relative error reductions in F1score on ACE2005 and ACE2004 , respectively .",abstract,0,8,6,0,38
relation-classification,0,We also show that our LSTM - RNN based model compares favorably to the state - of - the - art CNN based model ( in F1-score ) on nominal relation classification ( Sem Eval - 2010 Task 8 ) .,abstract,0,9,7,1,41
relation-classification,0,"Finally , we present an extensive ablation analysis of several model components .",abstract,0,10,8,0,13
relation-classification,0,introduction,introduction,0,11,1,0,1
relation-classification,0,Extracting semantic relations between entities in text is an important and well - studied task in information extraction and natural language processing ( NLP ) .,introduction,1,12,2,0,26
relation-classification,0,"Traditional systems treat this task as a pipeline of two separated tasks , i.e. , named entity recognition ( NER ) ) and relation extraction , but recent studies show that end - to - end ( joint ) modeling of entity and relation is important for high performance since relations interact closely with entity information .",introduction,1,13,3,0,57
relation-classification,0,"For instance , to learn that Toefting and Bolton have an Organization - Affiliation ( ORG - AFF ) relation in the sentence Toefting transferred to Bolton , the entity information that Toefting and Bolton are Person and Organization entities is important .",introduction,0,14,4,0,43
relation-classification,0,"Extraction of these entities is in turn encouraged by the presence of the context words transferred to , which indicate an employment relation .",introduction,0,15,5,0,24
relation-classification,0,Previous joint models have employed feature - based structured learning .,introduction,0,16,6,0,11
relation-classification,0,An alternative approach to this end - to - end relation extraction task is to employ automatic feature learning via neural network ( NN ) based models .,introduction,0,17,7,0,28
relation-classification,0,There are two ways to represent relations between entities using neural networks : recurrent / recursive neural networks ( RNNs ) and convolutional neural networks ( CNNs ) .,introduction,0,18,8,0,29
relation-classification,0,"Among these , RNNs can directly represent essential linguistic structures , i.e. , word sequences and constituent / dependency trees .",introduction,0,19,9,0,21
relation-classification,0,"Despite this representation ability , for relation classification tasks , the previously reported performance using long short - term memory ( LSTM ) based RNNs is worse than one using CNNs .",introduction,0,20,10,0,32
relation-classification,0,"These previous LSTM - based systems mostly include limited linguistic structures and neural architectures , and do not model entities and relations jointly .",introduction,0,21,11,0,24
relation-classification,0,We are able to achieve improvements over state - of - the - art models via endto - end modeling of entities and relations based on richer LSTM - RNN architectures that incorporate complementary linguistic structures .,introduction,0,22,12,0,37
relation-classification,0,Word sequence and tree structure are known to be complementary information for extracting relations .,introduction,0,23,13,0,15
relation-classification,0,"For instance , dependencies between words are not enough to predict that source and U.S. have an ORG - AFF relation in the sentence "" This is ... "" , one U.S. source said , and the context word said is required for this prediction .",introduction,0,24,14,0,46
relation-classification,0,"Many traditional , feature - based relation classification models extract features from both sequences and parse trees .",introduction,0,25,15,0,18
relation-classification,0,"However , previous RNNbased models focus on only one of these linguistic structures .",introduction,0,26,16,0,14
relation-classification,0,We present a novel end - to - end model to extract relations between entities on both word sequence and dependency tree structures .,introduction,1,27,17,0,24
relation-classification,0,Our model allows joint modeling of entities and relations in a single model by using both bidirectional sequential ( left - to - right and right - to - left ) and bidirectional tree - structured ( bottom - up and top - down ) LSTM - RNNs .,introduction,1,28,18,0,49
relation-classification,0,"Our model first detects entities and then extracts relations between the detected entities using a single incrementally - decoded NN structure , and the NN parameters are jointly updated using both entity and relation labels .",introduction,1,29,19,0,36
relation-classification,0,"Unlike traditional incremental end - to - end relation extraction models , our model further incorporates two enhancements into training : entity pretraining , which pretrains the entity model , and scheduled sampling , which replaces ( unreliable ) predicted labels with gold labels in a certain probability .",introduction,1,30,20,0,49
relation-classification,0,"These enhancements alleviate the problem of low - performance entity detection in early stages of training , as well as allow entity information to further help downstream relation classification .",introduction,1,31,21,0,30
relation-classification,0,"On end - to - end relation extraction , we improve over the state - of - the - art feature - based model , with 12.1 % ( ACE2005 ) and 5.7 % ( ACE2004 ) relative error reductions in F1-score .",introduction,0,32,22,1,43
relation-classification,0,"On nominal relation classification ( Sem Eval - 2010 Task 8 ) , our model compares favorably to the state - of - the - art CNNbased model in F1-score .",introduction,0,33,23,1,31
relation-classification,0,"Finally , we also ablate and compare our various model components , which leads to some key findings ( both positive and negative ) about the contribution and effectiveness of different RNN structures , input dependency relation structures , different parsing models , external resources , and joint learning settings .",introduction,0,34,24,0,51
relation-classification,0,related work,related work,0,35,1,0,2
relation-classification,0,"LSTM - RNNs have been widely used for sequential labeling , such as clause identification , phonetic labeling , and NER .",related work,0,36,2,0,22
relation-classification,0,"showed that building a conditional random field ( CRF ) layer on top of bidirectional LSTM - RNNs performs comparably to the state - of - the - art methods in the partof - speech ( POS ) tagging , chunking , and NER .",related work,0,37,3,0,45
relation-classification,0,"For relation classification , in addition to traditional feature / kernel - based approaches , several neural models have been proposed in the , including embedding - based models , , and RNN - based models .",related work,0,38,4,0,37
relation-classification,0,"Recently , and showed that the shortest dependency paths between relation arguments , which were used in feature / kernel - based systems , are also useful in NN - based models .",related work,0,39,5,0,33
relation-classification,0,"also showed that LSTM - RNNs are useful for relation classification , but the performance was worse than CNN - based models .",related work,0,40,6,0,23
relation-classification,0,"compared separate sequence - based and tree - structured LSTM - RNNs on relation classification , using basic RNN model structures .",related work,0,41,7,0,22
relation-classification,0,"Research on tree - structured LSTM - RNNs fixes the direction of information propagation from bottom to top , and also can not handle an arbitrary number of typed children as in a typed dependency tree .",related work,0,42,8,0,37
relation-classification,0,"Furthermore , no RNNbased relation classification model simultaneously uses word sequence and dependency tree information .",related work,0,43,9,0,16
relation-classification,0,"We propose several such novel model structures and training settings , investigating the simultaneous use of bidirectional sequential and bidirectional tree - structured LSTM - RNNs to jointly capture linear and dependency context for end - toend extraction of relations between entities .",related work,0,44,10,0,43
relation-classification,0,"As for end - to - end ( joint ) extraction of relations between entities , all existing models are featurebased systems ( and no NN - based model has been proposed ) .",related work,0,45,11,0,34
relation-classification,0,"Such models include structured prediction , integer linear programming , card - pyramid parsing ( Kate and Mooney , 2010 ) , and global probabilistic graphical models .",related work,0,46,12,1,28
relation-classification,0,"Among these , structured prediction methods are state - of - the - art on several corpora .",related work,0,47,13,0,18
relation-classification,0,"We present an improved , NN - based alternative for the end - to - end relation extraction .",related work,0,48,14,0,19
relation-classification,0,model,related work,0,49,15,0,1
relation-classification,0,"We design our model with LSTM - RNNs that represent both word sequences and dependency tree structures , and perform end - to - end extraction of relations between entities on top of these RNNs.",related work,0,50,16,0,35
relation-classification,0,illustrates the overview of the model .,related work,0,51,17,0,7
relation-classification,0,"The model mainly consists of three representation layers : a word embeddings layer ( embedding layer ) , a word sequence based LSTM - RNN layer ( sequence layer ) , and finally a dependency subtree based LSTM - RNN layer ( dependency layer ) .",related work,0,52,18,0,46
relation-classification,0,"During decoding , we build greedy , left - to - right entity detection on the sequence layer and realize relation classification on the dependency layers , where each subtree based LSTM - RNN corresponds to a relation candidate between two detected entities .",related work,0,53,19,0,44
relation-classification,0,"After decoding the entire model structure , we update the parameters simultaneously via backpropagation through time ( BPTT ) .",related work,0,54,20,0,20
relation-classification,0,"The dependency layers are stacked on the sequence layer , so the embedding and sequence layers are shared by both entity detection and relation classification , and the shared parameters are affected by both entity and relation labels .",related work,0,55,21,0,39
relation-classification,0,embedding layer,related work,0,56,22,0,2
relation-classification,0,The embedding layer handles embedding representations .,related work,0,57,23,0,7
relation-classification,0,"n w , n p , n d and n e - dimensional vectors v , v ( p ) , v and v ( e ) are embedded to words , part - of - speech ( POS ) tags , dependency types , and entity labels , respectively .",related work,0,58,24,0,51
relation-classification,0,sequence layer,related work,0,59,25,0,2
relation-classification,0,The sequence layer represents words in a linear sequence using the representations from the embedding layer .,related work,0,60,26,0,17
relation-classification,0,"This layer represents sentential context information and maintains entities , as shown in bottom - left part of .",related work,0,61,27,0,19
relation-classification,0,We represent the word sequence in a sentence with bidirectional LSTM - RNNs .,related work,0,62,28,0,14
relation-classification,0,"The LSTM unit at t-th word consists of a collection of n ls - dimensional vectors : an input gate it , a forget gate ft , an output gate o t , a memory cell ct , and a hidden state ht .",related work,0,63,29,0,44
relation-classification,0,"The unit receives an n-dimensional input vector x t , the previous hidden state h t?1 , and the memory cell c t?1 , and calculates the new vectors using the following equations :",related work,0,64,30,0,34
relation-classification,0,( 1 ),related work,0,65,31,0,3
relation-classification,0,where ?,related work,0,66,32,0,2
relation-classification,0,"denotes the logistic function , denotes element - wise multiplication , W and U are weight matrices , and bare bias vectors .",related work,0,67,33,0,23
relation-classification,0,The LSTM unit at t-th word receives the concatenation of word and POS embeddings as its input vector :,related work,0,68,34,0,19
relation-classification,0,.,related work,0,69,35,0,1
relation-classification,0,We also concatenate the hidden state vectors of the two directions ' LSTM units corresponding to each word ( denoted as ? ?,related work,0,70,36,0,23
relation-classification,0,"ht and ? ? ht ) as its output vector , st = ? ? ht ; ? ?",related work,0,71,37,0,19
relation-classification,0,"ht , and pass it to the subsequent layers .",related work,0,72,38,0,10
relation-classification,0,entity detection,related work,0,73,39,0,2
relation-classification,0,We treat entity detection as a sequence labeling task .,related work,0,74,40,0,10
relation-classification,0,"We assign an entity tag to each word using a commonly used encoding scheme BILOU ( Begin , Inside , Last , Outside , Unit ) ( Ratinov and , where each entity tag represents the entity type and the position of a word in the entity .",related work,0,75,41,0,48
relation-classification,0,"For example , in , we assign B - PER and L - PER ( which denote the beginning and last words of a person entity type , respectively ) to each word in Sidney Yates to represent this phrase as a PER ( person ) entity type .",related work,0,76,42,0,49
relation-classification,0,We perform entity detection on top of the sequence layer .,related work,0,77,43,0,11
relation-classification,0,We employ a two - layered NN with an n he - dimensional hidden layer h ( e ) and a softmax output layer for entity detection .,related work,0,78,44,0,28
relation-classification,0,"Here , Ware weight matrices and bare bias vectors .",related work,0,79,45,0,10
relation-classification,0,"We assign entity labels to words in a greedy , left - to - right manner .",related work,0,80,46,0,17
relation-classification,0,"1 During this decoding , we use the predicted label of a word to predict the label of the next word so as to take label dependencies into account .",related work,0,81,47,0,30
relation-classification,0,The NN above receives the concatenation of its corresponding outputs in the sequence layer and the label embedding for its previous word ) .,related work,0,82,48,0,24
relation-classification,0,dependency layer,related work,0,83,49,0,2
relation-classification,0,"The dependency layer represents a relation between a pair of two target words ( corresponding to a relation candidate in relation classification ) in the dependency tree , and is in charge of relationspecific representations , as is shown in top - right part of .",related work,0,84,50,0,46
relation-classification,0,"This layer mainly focuses on the shortest path between a pair of target words in the dependency tree ( i.e. , the path between the least common node and the two target words ) since these paths are shown to be effective in relation classification .",related work,0,85,51,0,46
relation-classification,0,"For example , we show the shortest path between Yates and Chicago in the bottom of , and this path well captures the key phrase of their relation , i.e. , born in .",related work,0,86,52,0,34
relation-classification,0,"We employ bidirectional tree - structured LSTM - RNNs ( i.e. , bottom - up and top - down ) to represent a relation candidate by capturing the dependency structure around the target word pair .",related work,0,87,53,0,36
relation-classification,0,This bidirectional structure propagates to each node not only the information from the leaves but also information from the root .,related work,0,88,54,0,21
relation-classification,0,"This is especially important for relation classification , which makes use of argument nodes near the bottom of the tree , and our top - down LSTM - RNN sends information from the top of the tree to such near - leaf nodes ( unlike in standard bottom - up LSTM - RNNs ) .",related work,0,89,55,0,55
relation-classification,0,2 Note that the two variants of tree - structured LSTM - RNNs by are notable to represent our target structures which have a variable number of typed children : the Child - Sum Tree - LSTM does not deal with types and the N - ary Tree assumes a fixed number of children .,related work,0,90,56,0,55
relation-classification,0,We thus propose a new variant of tree - structured LSTM - RNN that shares weight matrices U s for same - type children and also allows variable number of children .,related work,0,91,57,0,32
relation-classification,0,"For this variant , we calculate n lt - dimensional vectors in the LSTM unit at t-th node with C ( t ) children using following equations :",related work,0,92,58,0,28
relation-classification,0,where m ( ) is a type mapping function .,related work,0,93,59,0,10
relation-classification,0,"To investigate appropriate structures to represent relations between two target word pairs , we experiment with three structure options .",related work,0,94,60,0,20
relation-classification,0,"We primarily employ the shortest path structure ( SP - Tree ) , which captures the core dependency path between a target word pair and is widely used in relation classification models , e.g. , .",related work,0,95,61,0,36
relation-classification,0,We also try two other dependency structures : SubTree and Full - Tree .,related work,0,96,62,0,14
relation-classification,0,SubTree is the subtree under the lowest common ancestor of the target word pair .,related work,0,97,63,0,15
relation-classification,0,This provides additional modifier information to the path and the word pair in SPTree .,related work,0,98,64,0,15
relation-classification,0,FullTree is the full dependency tree .,related work,0,99,65,0,7
relation-classification,0,This captures context from the entire sentence .,related work,0,100,66,0,8
relation-classification,0,"While we use one node type for SPTree , we define two node types for SubTree and FullTree , i.e. , one for nodes on shortest paths and one for all other nodes .",related work,0,101,67,0,34
relation-classification,0,We use the type mapping function m ( ) to distinguish these two nodes types .,related work,0,102,68,0,16
relation-classification,0,Stacking Sequence and Dependency Layers,related work,0,103,69,0,5
relation-classification,0,We stack the dependency layers ( corresponding to relation candidates ) on top of the sequence layer to incorporate both word sequence and dependency tree structure information into the output .,related work,0,104,70,0,31
relation-classification,0,The dependency - layer LSTM unit at the t - th word receives as input,related work,0,105,71,0,15
relation-classification,0,"i.e. , the concatenation of its corresponding hidden state vectors st in the sequence layer , dependency type embedding v",related work,0,106,72,0,20
relation-classification,0,relation classification,related work,0,107,73,0,2
relation-classification,0,"We incrementally build relation candidates using all possible combinations of the last words of detected entities , i.e. , words with L or U labels in the BILOU scheme , during decoding .",related work,0,108,74,0,33
relation-classification,0,"For instance , in , we build a relation candidate using Yates with an L - PER label and Chicago with an U - LOC label .",related work,0,109,75,0,27
relation-classification,0,"For each relation candidate , we realize the dependency layer d p ( described above ) corresponding to the path between the word pair pin the relation candidate , and the NN receives a relation candidate vector constructed from the output of the dependency tree layer , and predicts its relation label .",related work,0,110,76,0,53
relation-classification,0,We treat a pair as a negative relation when the detected entities are wrong or when the pair has no relation .,related work,0,111,77,0,22
relation-classification,0,"We represent relation labels by type and direction , except for negative relations that have no direction .",related work,0,112,78,0,18
relation-classification,0,"The relation candidate vector is constructed as the concatenation d p = [?h p A ; ?h p 1 ; ?h p 2 ] , where ?h p",related work,0,113,79,0,28
relation-classification,0,A is the hidden state vector of the top LSTM,related work,0,114,80,0,10
relation-classification,0,We use the dependency to the parent since the number of children varies .,related work,0,115,81,0,14
relation-classification,0,"Dependency types can also be incorporated into m ( ) , but this did not help in initial experiments .",related work,0,116,82,0,20
relation-classification,0,"unit in the bottom - up LSTM - RNN ( representing the lowest common ancestor of the target word pair p ) , and ?h p 1 , ?h p 2 are the hidden state vectors of the two LSTM units representing the first and second target words in the top - down LSTM - RNN .",related work,0,117,83,0,57
relation-classification,0,All the corresponding arrows are shown in .,related work,0,118,84,0,8
